Datetime,Close,High,Low,Open,Volume
2025-12-29 14:30:00+00:00,232.25,232.60000610351562,230.77000427246094,231.0,3378921
2025-12-29 15:30:00+00:00,231.52239990234375,232.3699951171875,231.2899932861328,232.24000549316406,1551364
2025-12-29 16:30:00+00:00,231.1300048828125,231.5800018310547,231.0399932861328,231.5,1210353
2025-12-29 17:30:00+00:00,231.50999450683594,231.83999633789062,231.0800018310547,231.14999389648438,1062191
2025-12-29 18:30:00+00:00,231.32000732421875,231.77920532226562,231.11000061035156,231.50999450683594,1277102
2025-12-29 19:30:00+00:00,232.10000610351562,232.4499969482422,231.30999755859375,231.3249969482422,1755351
2025-12-29 20:30:00+00:00,232.0800018310547,232.38999938964844,231.89999389648438,232.08999633789062,1417358
2025-12-30 14:30:00+00:00,231.30499267578125,232.35000610351562,230.4199981689453,230.5,3431235
2025-12-30 15:30:00+00:00,231.86000061035156,232.0500030517578,230.91000366210938,231.30999755859375,1587907
2025-12-30 16:30:00+00:00,231.2949981689453,231.97340393066406,231.10000610351562,231.85000610351562,1194488
2025-12-30 17:30:00+00:00,231.19569396972656,231.45899963378906,231.05960083007812,231.27999877929688,1106057
2025-12-30 18:30:00+00:00,231.6999053955078,231.86000061035156,231.08009338378906,231.17999267578125,1537866
2025-12-30 19:30:00+00:00,231.74000549316406,231.8000030517578,231.22999572753906,231.6999969482422,1443287
2025-12-30 20:30:00+00:00,232.48989868164062,232.77000427246094,231.75,231.75,2410712
2025-12-31 14:30:00+00:00,231.85879516601562,232.58999633789062,231.72999572753906,232.27000427246094,2874288
2025-12-31 15:30:00+00:00,231.2100067138672,231.8800048828125,230.72900390625,231.8300018310547,2011014
2025-12-31 16:30:00+00:00,231.36000061035156,231.5316925048828,230.9600067138672,231.22000122070312,1138375
2025-12-31 17:30:00+00:00,231.63999938964844,231.64999389648438,231.3177032470703,231.35989379882812,1172815
2025-12-31 18:30:00+00:00,231.8800048828125,232.2100067138672,231.6199951171875,231.6501007080078,1435599
2025-12-31 19:30:00+00:00,230.77999877929688,232.05470275878906,230.67999267578125,231.88999938964844,1733844
2025-12-31 20:30:00+00:00,230.83999633789062,231.23980712890625,230.6999969482422,230.7899932861328,1767594
2026-01-02 14:30:00+00:00,227.52499389648438,235.45799255371094,226.86000061035156,231.0,11034224
2026-01-02 15:30:00+00:00,225.88999938964844,228.7100067138672,224.82000732421875,227.50999450683594,6371169
2026-01-02 16:30:00+00:00,226.7064971923828,226.8800048828125,225.3699951171875,225.8699951171875,3569286
2026-01-02 17:30:00+00:00,225.6199951171875,226.85000610351562,225.50999450683594,226.69000244140625,2420060
2026-01-02 18:30:00+00:00,226.4499969482422,226.58999633789062,224.6999969482422,225.61000061035156,2569676
2026-01-02 19:30:00+00:00,226.47999572753906,226.77000427246094,226.17999267578125,226.4499969482422,2381765
2026-01-02 20:30:00+00:00,226.5,226.73680114746094,226.0,226.47999572753906,2811675
2026-01-05 14:30:00+00:00,233.22000122070312,233.55999755859375,227.17999267578125,228.86500549316406,10836743
2026-01-05 15:30:00+00:00,232.25,233.39999389648438,231.35000610351562,233.22250366210938,4068426
2026-01-05 16:30:00+00:00,233.19000244140625,233.85000610351562,232.11000061035156,232.25010681152344,3497782
2026-01-05 17:30:00+00:00,232.61000061035156,234.0,232.4499969482422,233.16000366210938,2572190
2026-01-05 18:30:00+00:00,232.8450927734375,233.4499969482422,232.41000366210938,232.6300048828125,2120433
2026-01-05 19:30:00+00:00,232.64999389648438,233.11000061035156,232.37669372558594,232.80999755859375,1964635
2026-01-05 20:30:00+00:00,233.0500030517578,233.1750030517578,232.27999877929688,232.63999938964844,2917600
2026-01-06 14:30:00+00:00,237.3300018310547,237.42999267578125,232.1999969482422,232.1999969482422,6832898
2026-01-06 15:30:00+00:00,238.6699981689453,238.86000061035156,237.10000610351562,237.3000030517578,4928733
2026-01-06 16:30:00+00:00,242.2301025390625,242.65989685058594,237.7100067138672,238.68850708007812,5463728
2026-01-06 17:30:00+00:00,241.69000244140625,242.9199981689453,241.47999572753906,242.2550048828125,5270629
2026-01-06 18:30:00+00:00,241.1750030517578,242.60000610351562,240.8874969482422,242.1199951171875,3121986
2026-01-06 19:30:00+00:00,240.86000061035156,241.82000732421875,240.5,240.52999877929688,3238245
2026-01-06 20:30:00+00:00,241.05499267578125,241.72999572753906,240.66000366210938,240.85000610351562,2257972
2026-01-07 14:30:00+00:00,242.42999267578125,243.9199981689453,239.52000427246094,239.61000061035156,8417436
2026-01-07 15:30:00+00:00,243.49000549316406,244.7949981689453,242.41000366210938,242.42999267578125,3694392
2026-01-07 16:30:00+00:00,244.41799926757812,244.72999572753906,242.97579956054688,243.52000427246094,3020417
2026-01-07 17:30:00+00:00,244.89999389648438,245.2899932861328,244.0800018310547,244.42999267578125,3171993
2026-01-07 18:30:00+00:00,243.25,245.25,242.77999877929688,244.89999389648438,2751113
2026-01-07 19:30:00+00:00,242.55999755859375,243.7698974609375,241.9199981689453,243.25999450683594,2725053
2026-01-07 20:30:00+00:00,241.5749969482422,242.66000366210938,241.5207977294922,242.57000732421875,2686538
2026-01-08 14:30:00+00:00,244.84010314941406,245.10000610351562,241.8800048828125,244.0,6866918
2026-01-08 15:30:00+00:00,244.47999572753906,245.25999450683594,243.74000549316406,244.84710693359375,2588098
2026-01-08 16:30:00+00:00,245.3679962158203,245.639892578125,244.0749969482422,244.46499633789062,3024695
2026-01-08 17:30:00+00:00,245.67250061035156,246.3000030517578,245.33099365234375,245.35000610351562,3057590
2026-01-08 18:30:00+00:00,245.8000030517578,246.25,245.43919372558594,245.69000244140625,2314322
2026-01-08 19:30:00+00:00,245.80999755859375,246.10000610351562,245.35989379882812,245.7899932861328,2155654
2026-01-08 20:30:00+00:00,246.25900268554688,246.41000366210938,245.3699951171875,245.80999755859375,3376554
2026-01-09 14:30:00+00:00,245.66000366210938,245.72999572753906,242.25,244.5679931640625,6359406
2026-01-09 15:30:00+00:00,246.33250427246094,246.9199981689453,244.90499877929688,245.67999267578125,2975138
2026-01-09 16:30:00+00:00,245.9250030517578,246.47999572753906,245.41000366210938,246.32000732421875,1866918
2026-01-09 17:30:00+00:00,245.75,246.02999877929688,245.41000366210938,245.89999389648438,1429269
2026-01-09 18:30:00+00:00,246.63009643554688,246.80999755859375,245.74000549316406,245.74000549316406,1538268
2026-01-09 19:30:00+00:00,247.0,247.27000427246094,246.64010620117188,246.64999389648438,2171384
2026-01-09 20:30:00+00:00,247.35000610351562,247.86000061035156,246.85000610351562,246.99000549316406,2716803
2026-01-12 14:30:00+00:00,247.6699981689453,248.47999572753906,246.60000610351562,246.8000030517578,6074745
2026-01-12 15:30:00+00:00,247.64759826660156,248.23280334472656,247.03819274902344,247.64999389648438,2280502
2026-01-12 16:30:00+00:00,248.0998992919922,248.44500732421875,247.52999877929688,247.64210510253906,1937328
2026-01-12 17:30:00+00:00,248.08999633789062,248.27999877929688,247.77000427246094,248.08999633789062,1541988
2026-01-12 18:30:00+00:00,248.0050048828125,248.19500732421875,247.36000061035156,248.08999633789062,1876944
2026-01-12 19:30:00+00:00,247.0500030517578,248.94000244140625,246.73629760742188,248.0,2652117
2026-01-12 20:30:00+00:00,246.4199981689453,247.3000030517578,245.9600067138672,247.00999450683594,2885137
2026-01-13 14:30:00+00:00,243.5491943359375,247.66000366210938,242.72000122070312,245.23500061035156,6430474
2026-01-13 15:30:00+00:00,244.15499877929688,245.02999877929688,243.19000244140625,243.5449981689453,3478362
2026-01-13 16:30:00+00:00,244.35499572753906,245.52999877929688,243.81500244140625,244.14999389648438,2310896
2026-01-13 17:30:00+00:00,242.71499633789062,244.42999267578125,242.63999938964844,244.33999633789062,2326729
2026-01-13 18:30:00+00:00,241.3000030517578,242.77999877929688,240.25,242.7050018310547,3579986
2026-01-13 19:30:00+00:00,242.1199951171875,242.5,240.72999572753906,241.27000427246094,2966356
2026-01-13 20:30:00+00:00,242.61000061035156,242.89999389648438,241.4499969482422,242.11000061035156,2301852
2026-01-14 14:30:00+00:00,238.8300018310547,241.1999969482422,237.6699981689453,241.1999969482422,6756780
2026-01-14 15:30:00+00:00,238.5800018310547,239.33740234375,237.2100067138672,238.80999755859375,3510306
2026-01-14 16:30:00+00:00,237.49000549316406,238.74000549316406,236.36000061035156,238.55999755859375,2920158
2026-01-14 17:30:00+00:00,237.07000732421875,237.49000549316406,236.60000610351562,237.49000549316406,1911511
2026-01-14 18:30:00+00:00,237.57000732421875,237.8800048828125,236.22000122070312,237.05999755859375,1936095
2026-01-14 19:30:00+00:00,237.41000366210938,238.0800018310547,236.64010620117188,237.57000732421875,2569512
2026-01-14 20:30:00+00:00,236.6750030517578,237.7899932861328,236.24000549316406,237.4199981689453,3809421
2026-01-15 14:30:00+00:00,237.75,239.3800048828125,236.6300048828125,239.27999877929688,7377564
2026-01-15 15:30:00+00:00,238.97999572753906,239.91000366210938,237.32000732421875,237.75,4093144
2026-01-15 16:30:00+00:00,239.49000549316406,240.64999389648438,238.6199951171875,238.94000244140625,3085577
2026-01-15 17:30:00+00:00,238.71499633789062,239.60800170898438,238.23829650878906,239.49000549316406,2388430
2026-01-15 18:30:00+00:00,237.85499572753906,239.38999938964844,237.82000732421875,238.7100067138672,1958063
2026-01-15 19:30:00+00:00,237.48269653320312,237.99400329589844,236.99000549316406,237.85000610351562,2871667
2026-01-15 20:30:00+00:00,238.1699981689453,238.3350067138672,237.0,237.46499633789062,2540196
2026-01-16 14:30:00+00:00,237.9199981689453,239.57000732421875,237.10000610351562,239.0850067138672,8735114
2026-01-16 15:30:00+00:00,237.8175048828125,238.0399932861328,236.41000366210938,237.89999389648438,3696222
2026-01-16 16:30:00+00:00,237.67919921875,238.3300018310547,237.32839965820312,237.80999755859375,2006703
2026-01-16 17:30:00+00:00,238.80499267578125,239.02999877929688,237.52000427246094,237.67999267578125,1691113
2026-01-16 18:30:00+00:00,237.64999389648438,238.91000366210938,237.4199981689453,238.8000030517578,1534493
2026-01-16 19:30:00+00:00,238.22500610351562,238.39999389648438,237.63999938964844,237.63999938964844,1778073
2026-01-16 20:30:00+00:00,239.05999755859375,239.38999938964844,238.0,238.22000122070312,2413421
2026-01-20 14:30:00+00:00,234.80690002441406,234.95199584960938,231.55999755859375,233.6649932861328,8569374
2026-01-20 15:30:00+00:00,234.2899932861328,235.08999633789062,233.6300048828125,234.75999450683594,2923442
2026-01-20 16:30:00+00:00,233.4600067138672,234.61810302734375,233.3000030517578,234.2899932861328,2117288
2026-01-20 17:30:00+00:00,231.77499389648438,233.5800018310547,231.5500030517578,233.4199981689453,2236044
2026-01-20 18:30:00+00:00,229.97999572753906,231.91000366210938,229.7899932861328,231.75999450683594,2962770
2026-01-20 19:30:00+00:00,230.6197052001953,230.93499755859375,229.33999633789062,229.97000122070312,3624253
2026-01-20 20:30:00+00:00,231.11000061035156,231.1199951171875,230.2100067138672,230.63999938964844,3184001
2026-01-21 14:30:00+00:00,231.25999450683594,231.9799041748047,228.67999267578125,231.2899932861328,6386021
2026-01-21 15:30:00+00:00,231.30499267578125,232.08999633789062,230.9600067138672,231.27000427246094,3190506
2026-01-21 16:30:00+00:00,228.44000244140625,231.3000030517578,227.30999755859375,231.2899932861328,3759624
2026-01-21 17:30:00+00:00,227.57000732421875,228.4499969482422,226.8800048828125,228.44000244140625,2436982
2026-01-21 18:30:00+00:00,229.42999267578125,229.75999450683594,227.25,227.5399932861328,2482096
2026-01-21 19:30:00+00:00,230.5399932861328,232.3000030517578,229.39999389648438,229.47999572753906,4620057
