Datetime,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,BB_Middle,BB_Std,BB_Upper,BB_Lower,Volatility,Log_Return,Close_Lag_1,Vol_Lag_1,Close_Lag_2,Vol_Lag_2,Close_Lag_3,Vol_Lag_3,Momentum_1d,Momentum_5d,Signal_Score,Signal_Label
2025-09-08 16:30:00+00:00,234.5850067138672,235.22999572753903,233.9499969482422,235.00999450683597,2481059,232.23430099487305,221.03291442871094,205.23020538330078,73.41438751102912,4.089888939664064,4.572060699549625,232.23430099487305,2.8877179667507136,238.00973692837448,226.45886506137163,2.8877179667507136,-0.0018526109084544416,235.0200042724609,2067036.0,235.41000366210935,5337054.0,236.00999450683597,9763190.0,-0.0018508958841197964,0.0006612380792945238,-1.5,SELL
2025-09-08 17:30:00+00:00,234.625,234.7400054931641,233.8800048828125,234.58999633789065,2590557,232.49805068969727,221.58081451416015,205.4381803894043,70.1932489650535,3.863084224286382,4.430265404496977,232.49805068969727,2.8510791376785245,238.20020896505432,226.79589241434022,2.8510791376785245,0.00017047073019509012,234.5850067138672,2481059.0,235.0200042724609,2067036.0,235.41000366210935,5337054.0,0.00017048526115570617,-0.0018930842317326224,-1.5,SELL
2025-09-08 18:30:00+00:00,234.0200042724609,234.7350006103516,233.6750030517578,234.6499938964844,2652297,232.66755065917968,222.11609649658203,205.6423804473877,63.265371224411524,3.593102702927098,4.262832864183001,232.66755065917968,2.8349003093507688,238.33735127788123,226.99775004047814,2.8349003093507688,-0.002581894859041643,234.625,2590557.0,234.5850067138672,2481059.0,235.0200042724609,2067036.0,-0.0025785646352225466,-0.008431804926453679,0.0,NEUTRAL
2025-09-08 19:30:00+00:00,234.0800018310547,234.52999877929688,233.84500122070312,234.0399932861328,3777242,233.05205078125,222.6559963989258,205.83933044433593,59.71617902809879,3.3454178096368423,4.0793498532737695,233.05205078125,2.4314506933438045,237.9149521679376,228.18914939456238,2.4314506933438045,0.00025634504652871166,234.0200042724609,2652297.0,234.625,2590557.0,234.5850067138672,2481059.0,0.0002563779057278559,-0.005649725204387002,0.0,NEUTRAL
2025-09-09 13:30:00+00:00,236.30999755859372,236.5399932861328,233.22900390625,234.1450042724609,9100282,233.47105102539064,223.23359649658204,206.0459804534912,66.8761445835939,3.2911296713967317,3.9217058168983625,233.47105102539064,2.214718835493288,237.9004886963772,229.04161335440406,2.214718835493288,0.009481546957811672,234.0800018310547,3777242.0,234.0200042724609,2652297.0,234.625,2590557.0,0.009526639226312472,0.005488865895165729,0.0,NEUTRAL
2025-09-09 14:30:00+00:00,235.95790100097656,236.94000244140625,235.3800048828125,236.2899932861328,3717644,233.8636962890625,223.7449545288086,206.25021995544432,60.5344862519814,3.183003003832937,3.7739652542852777,233.8636962890625,1.8848576403771815,237.63341156981684,230.09398100830813,1.8848576403771815,-0.0014910885280454821,236.30999755859372,9100282.0,234.0800018310547,3777242.0,234.0200042724609,2652297.0,-0.0014899774078743766,0.00585243833926663,0.0,NEUTRAL
2025-09-09 15:30:00+00:00,236.8500061035156,237.0200042724609,235.5800018310547,235.9499969482422,2105379,234.24864654541017,224.25755462646484,206.45791999816893,59.79693736625622,3.1331799191483753,3.645808187257898,234.24864654541017,1.6423009110691429,237.53324836754845,230.96404472327188,1.6423009110691429,0.0037736516153746625,235.95790100097656,3717644.0,236.30999755859372,9100282.0,234.0800018310547,3777242.0,0.0037807808035017487,0.009483243914824024,0.0,NEUTRAL
2025-09-09 16:30:00+00:00,238.13999938964844,238.25,236.77999877929688,236.8500061035156,3314900,234.63339614868164,224.78055450439453,206.66994499206544,69.41700041921534,3.1613444321024247,3.548915436226803,234.63339614868164,1.6052578716681032,237.84391189201784,231.42288040534544,1.6052578716681032,0.005431678320733627,236.8500061035156,2105379.0,235.95790100097656,3717644.0,236.30999755859372,9100282.0,0.0054464566303158435,0.017605311691178294,-2.0,SELL
2025-09-09 17:30:00+00:00,238.69000244140625,238.97999572753903,237.66000366210935,238.13999938964844,3707130,235.000146484375,225.31325469970704,206.885445022583,76.72422790313476,3.19125881610006,3.4773841122014546,235.000146484375,1.6539940968311886,238.30813467803736,231.69215829071263,1.6539940968311886,0.0023069156452641465,238.13999938964844,3314900.0,236.8500061035156,2105379.0,235.95790100097656,3717644.0,0.0023095786225222348,0.019694124121200307,-3.5,STRONG SELL
2025-09-09 18:30:00+00:00,240.0749969482422,240.17999267578125,238.4199981689453,238.67999267578125,6881977,235.3888961791992,225.88375457763672,207.10196998596192,77.11554952907963,3.2888122819871057,3.439669746158585,235.3888961791992,1.8837118891347437,239.1563199574687,231.62147240092972,1.8837118891347437,0.005785712707052693,238.69000244140625,3707130.0,238.13999938964844,3314900.0,236.8500061035156,2105379.0,0.005802482268506104,0.01593245917881636,-3.5,STRONG SELL
2025-09-09 19:30:00+00:00,239.63999938964844,240.47000122070312,239.05999755859372,240.08999633789065,4606746,235.74339599609374,226.43915466308593,207.3134694671631,72.39281692857739,3.2930630579140825,3.4103484085096847,235.74339599609374,1.9857147865557374,239.7148255692052,231.77196642298227,1.9857147865557374,-0.0018135671435789542,240.0749969482422,6881977.0,238.69000244140625,3707130.0,238.13999938964844,3314900.0,-0.0018119236243810954,0.015604895504883531,-1.5,SELL
2025-09-10 13:30:00+00:00,240.25999450683597,241.3699951171875,237.8500061035156,238.94000244140625,10960130,236.06639556884767,227.0115545654297,207.53054443359375,71.4990552172999,3.3083239537246243,3.3899435175526724,236.06639556884767,2.1698230894237875,240.40604174769524,231.7267493900001,2.1698230894237875,0.002583852761041834,239.63999938964844,4606746.0,240.0749969482422,6881977.0,238.69000244140625,3707130.0,0.002587193785539288,0.014397248534711915,-1.5,SELL
2025-09-10 14:30:00+00:00,240.19000244140625,240.97999572753903,239.6499938964844,240.26499938964844,4088528,236.33189544677734,227.57095458984375,207.7459694671631,75.55013261907177,3.27699538592114,3.367353891226366,236.33189544677734,2.335552674640896,241.00300079605913,231.66079009749555,2.335552674640896,-0.0002913604594418783,240.25999450683597,10960130.0,239.63999938964844,4606746.0,240.0749969482422,6881977.0,-0.0002913180181052244,0.00860839446129158,-1.5,SELL
2025-09-10 15:30:00+00:00,240.58999633789065,241.1999969482422,239.8600006103516,240.19500732421875,3557381,236.6586456298828,228.14755462646485,207.96991943359376,79.74104147214643,3.2470138799721724,3.3432858889755277,236.6586456298828,2.454353199730966,241.56735202934473,231.7499392304209,2.454353199730966,0.0016639377253138488,240.19000244140625,4088528.0,240.25999450683597,10960130.0,239.63999938964844,4606746.0,0.0016653228378311624,0.00796008997884523,-1.5,SELL
2025-09-10 16:30:00+00:00,240.63999938964844,241.66000366210935,240.5,240.58999633789065,2334465,237.02964553833007,228.72135467529296,208.19001945495606,83.71693476849643,3.190509936363526,3.3127306984531275,237.02964553833007,2.467976229283096,241.96559799689626,232.09369307976388,2.467976229283096,0.00020781352942119834,240.58999633789065,3557381.0,240.19000244140625,4088528.0,240.25999450683597,10960130.0,0.00020783512414856986,0.0023534414186749952,-1.5,SELL
2025-09-10 17:30:00+00:00,239.42999267578125,241.2700042724609,239.0399932861328,240.63999938964844,2453188,237.27964553833007,229.27755462646485,208.4175954437256,73.67185056890608,3.0133566251780053,3.2528558837981034,237.27964553833007,2.4439043188301115,242.1674541759903,232.39183690066986,2.4439043188301115,-0.00504097025931033,240.63999938964844,2334465.0,240.58999633789065,3557381.0,240.19000244140625,4088528.0,-0.005028285891523487,-0.0008763424904109085,-1.5,SELL
2025-09-10 18:30:00+00:00,238.8600006103516,239.9600067138672,238.55999755859372,239.4250030517578,2287381,237.46914520263672,229.78165466308593,208.6499454498291,73.92681815575988,2.794751596947947,3.161235026428072,237.46914520263672,2.4102578671093635,242.28966093685546,232.648629468418,2.4102578671093635,-0.0023834591702467816,239.42999267578125,2453188.0,240.63999938964844,2334465.0,240.58999633789065,3557381.0,-0.0023806209867845984,-0.0058269954569758475,-1.5,SELL
2025-09-10 19:30:00+00:00,239.1199951171875,240.25,238.83999633789065,238.8699951171875,3776741,237.6246452331543,230.3008544921875,208.87664543151857,74.43239060935085,2.6123711326754346,3.051462247677545,237.6246452331543,2.4114867245483507,242.447618682251,232.8016717840576,2.4114867245483507,0.001087888760207043,238.8600006103516,2287381.0,239.42999267578125,2453188.0,240.63999938964844,2334465.0,0.0010884807258291218,-0.004454837059589045,-1.5,SELL
2025-09-11 13:30:00+00:00,237.97999572753903,240.4499969482422,236.8800048828125,239.9600067138672,7968430,237.75314483642578,230.79965454101563,209.1063454437256,59.05229812328892,2.348769722089088,2.910923742559854,237.75314483642578,2.355078386846356,242.4633016101185,233.04298806273306,2.355078386846356,-0.0047788789817752,239.1199951171875,3776741.0,238.8600006103516,2287381.0,239.42999267578125,2453188.0,-0.004767478307658002,-0.010848333887856554,0.0,NEUTRAL
2025-09-11 14:30:00+00:00,239.25,239.42999267578125,236.25999450683597,237.9801025390625,766013,237.96464462280272,231.3942544555664,209.34124542236327,66.22990923328976,2.216788676018723,2.772096729251628,237.96464462280272,2.285622854200209,242.53589033120315,233.3933989144023,2.285622854200209,0.005322411759081728,237.97999572753903,7968430.0,239.1199951171875,3776741.0,238.8600006103516,2287381.0,0.005336600954960025,-0.005776260776155229,0.0,NEUTRAL
2025-09-11 15:30:00+00:00,239.9600067138672,240.09500122070312,239.1199951171875,239.2400054931641,5254666,238.23339462280273,232.05555450439454,209.58224548339842,65.61249017598206,2.1447608857476723,2.6466295605508368,238.23339462280273,2.180926300428883,242.5952472236605,233.87154202194498,2.180926300428883,0.0029632404309380047,239.25,766013.0,237.97999572753903,7968430.0,239.1199951171875,3776741.0,0.0029676351676788393,0.002213649310024657,0.0,NEUTRAL
2025-09-11 16:30:00+00:00,239.9600067138672,240.1179962158203,239.16000366210935,239.94000244140625,1757330,238.5001449584961,232.70165466308595,209.82234550476073,60.49602601919049,2.0638871368373373,2.5300810758081367,238.5001449584961,2.037928692485181,242.57600234346646,234.42428757352573,2.037928692485181,0.0,239.9600067138672,5254666.0,239.25,766013.0,237.97999572753903,7968430.0,0.0,0.004605233612596349,0.0,NEUTRAL
2025-09-11 17:30:00+00:00,241.07000732421875,241.0800018310547,239.6699981689453,239.9550018310547,2136034,238.85264511108397,233.34345489501953,210.08089553833008,62.89279479447699,2.0655514889517406,2.4371751584368573,238.85264511108397,1.8203140072964257,242.49327312567684,235.2120170964911,1.8203140072964257,0.004615107366009551,239.9600067138672,1757330.0,239.9600067138672,5254666.0,239.25,766013.0,0.004625773375957376,0.00815495252112064,0.0,NEUTRAL
2025-09-11 18:30:00+00:00,241.99020385742188,242.0449981689453,240.82000732421875,241.07000732421875,3485720,239.24815521240234,233.98925903320313,210.34789657592773,60.925082907552564,2.1167224114741146,2.3730846090443087,239.24815521240234,1.5710356091888122,242.39022643077996,236.10608399402471,1.5710356091888122,0.003809867279331918,241.07000732421875,2136034.0,239.9600067138672,1757330.0,239.9600067138672,5254666.0,0.003817134049220572,0.016851030346576312,0.0,NEUTRAL
