Datetime,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,BB_Middle,BB_Std,BB_Upper,BB_Lower,Volatility,Log_Return,Close_Lag_1,Vol_Lag_1,Close_Lag_2,Vol_Lag_2,Close_Lag_3,Vol_Lag_3,Momentum_1d,Momentum_5d,Signal_Score,Signal_Label
2025-08-06 12:00:00+00:00,3581.16162109375,3622.046142578125,3581.16162109375,3618.4599609375,0,3600.5463745117186,3631.120537109375,3643.452481689453,46.80008530569375,-1.1581626594465888,-2.131756675352425,3600.5463745117186,23.05675677822564,3646.65988806817,3554.432860955267,23.05675677822564,-0.01032127619194316,3618.315185546875,0.0,3615.63818359375,528015360.0,3626.44775390625,0.0,-0.010268194601048664,-0.016250034035873995,-0.5,NEUTRAL
2025-08-06 13:00:00+00:00,3603.0087890625,3603.0087890625,3580.195556640625,3582.718017578125,1035368448,3600.4334228515627,3632.055,3642.436383056641,48.388387727210464,-1.5594242247016155,-2.0172901852222633,3600.4334228515627,23.037935402346626,3646.509293656256,3554.3575520468694,23.037935402346626,0.006082048188640934,3581.16162109375,0.0,3618.315185546875,0.0,3615.63818359375,528015360.0,0.006100581397964877,-0.0052503343765968324,-0.5,NEUTRAL
2025-08-06 14:00:00+00:00,3634.3896484375,3634.3896484375,3590.737060546875,3603.118896484375,0,3602.8954223632813,3633.2842041015624,3641.4541931152344,62.4333643162489,0.6472846896963347,-1.484375210238544,3602.8954223632813,23.932345263868594,3650.7601128910187,3555.030731835544,23.932345263868594,0.008671916104855584,3603.0087890625,1035368448.0,3581.16162109375,0.0,3618.315185546875,0.0,0.008709626096461864,0.0021899928167159466,1.0,BUY
2025-08-06 15:00:00+00:00,3667.189453125,3667.189453125,3622.776123046875,3635.29248046875,0,3607.55166015625,3634.3103466796874,3640.420545654297,64.38943221180907,4.985319857647028,-0.19043619666142964,3607.55166015625,26.902637828981664,3661.356935814213,3553.7463844982867,26.902637828981664,0.008984364850690705,3634.3896484375,0.0,3603.0087890625,1035368448.0,3581.16162109375,0.0,0.009024845396420567,0.01425786179744648,-1.0,SELL
2025-08-06 16:00:00+00:00,3647.71484375,3671.069091796875,3641.73583984375,3666.15625,1356857344,3611.19814453125,3634.53326171875,3639.3041162109375,60.253303711715915,6.773722505099613,1.202395543690779,3611.19814453125,27.168855130746262,3665.5358547927426,3556.860434269757,27.168855130746262,-0.005324650766833821,3667.189453125,0.0,3634.3896484375,0.0,3603.0087890625,1035368448.0,-0.0053104999411482945,0.008125234175441642,1.0,BUY
2025-08-06 17:00:00+00:00,3677.997802734375,3680.826171875,3641.101318359375,3646.3154296875,0,3616.265478515625,3635.11080078125,3638.326700439453,65.58408212526967,10.513433871457437,3.064603209244111,3616.265478515625,29.71790817674028,3675.701294869106,3556.8296621621444,29.71790817674028,0.00826762744909037,3647.71484375,1356857344.0,3667.189453125,0.0,3634.3896484375,0.0,0.008301898663011453,0.02704043879791418,-1.0,SELL
2025-08-06 18:00:00+00:00,3676.7822265625,3698.124755859375,3674.48486328125,3682.331787109375,1141567488,3620.266247558594,3634.852666015625,3637.5692932128904,67.83129315373355,13.226626912625761,5.0970079499204415,3620.266247558594,32.23424487905161,3684.734737316697,3555.7977578004907,32.23424487905161,-0.0003305540554853978,3677.997802734375,0.0,3647.71484375,1356857344.0,3667.189453125,0.0,-0.00033049942851282044,0.02047550861489733,1.0,BUY
2025-08-06 19:00:00+00:00,3679.545654296875,3685.725830078125,3671.076904296875,3677.45458984375,0,3623.688024902344,3634.8105908203124,3636.845419921875,59.24321937829326,15.422061542919892,7.162018668520331,3623.688024902344,34.74563681261271,3693.1792985275692,3554.1967512771184,34.74563681261271,0.0007513063335724248,3676.7822265625,1141567488.0,3677.997802734375,0.0,3647.71484375,1356857344.0,0.0007515886348696821,0.012424646289312502,1.0,BUY
2025-08-06 20:00:00+00:00,3674.746337890625,3684.0341796875,3669.380859375,3684.0341796875,422547456,3628.752819824219,3634.8223974609373,3635.949797363281,59.65014946655901,16.5835299696555,9.046320928747365,3628.752819824219,34.41849231704726,3697.5898044583137,3559.915835190124,34.41849231704726,-0.0013051744729861963,3679.545654296875,0.0,3676.7822265625,1141567488.0,3677.997802734375,0.0,-0.0013043231032193736,0.00206067476529892,1.0,BUY
2025-08-06 21:00:00+00:00,3668.568603515625,3684.718505859375,3657.27734375,3675.183837890625,0,3632.541796875,3634.815751953125,3635.1218591308593,56.30351250091242,16.81171553938111,10.599399850874114,3632.541796875,34.42214518411732,3701.3860872432347,3563.697506506765,34.42214518411732,-0.0016825468829010086,3674.746337890625,422547456.0,3679.545654296875,0.0,3676.7822265625,1141567488.0,-0.0016811321944322222,0.005716938044473485,1.0,BUY
