Datetime,Close,High,Low,Open,Volume
2025-12-29 14:30:00+00:00,187.2550048828125,188.7550048828125,185.91000366210938,187.0,29356608
2025-12-29 15:30:00+00:00,187.24459838867188,187.73500061035156,186.47999572753906,187.25999450683594,13079563
2025-12-29 16:30:00+00:00,186.8800048828125,187.5800018310547,186.7899932861328,187.24000549316406,7754465
2025-12-29 17:30:00+00:00,187.45989990234375,187.639892578125,186.80999755859375,186.87989807128906,6845200
2025-12-29 18:30:00+00:00,187.375,187.83999633789062,187.0500030517578,187.4550018310547,6599620
2025-12-29 19:30:00+00:00,187.96449279785156,188.10499572753906,187.3699951171875,187.3800048828125,7541351
2025-12-29 20:30:00+00:00,188.22999572753906,188.39999389648438,187.74009704589844,187.97000122070312,36852071
2025-12-30 14:30:00+00:00,187.17030334472656,188.92999267578125,186.92999267578125,188.375,19456481
2025-12-30 15:30:00+00:00,188.25999450683594,188.50999450683594,187.10499572753906,187.1699981689453,11898733
2025-12-30 16:30:00+00:00,187.90989685058594,188.41000366210938,187.72999572753906,188.25,7392734
2025-12-30 17:30:00+00:00,188.21600341796875,188.25,187.6999969482422,187.90499877929688,6543003
2025-12-30 18:30:00+00:00,188.15420532226562,188.35499572753906,187.9001007080078,188.2100067138672,5905084
2025-12-30 19:30:00+00:00,187.5800018310547,188.1999969482422,187.41000366210938,188.14999389648438,7428329
2025-12-30 20:30:00+00:00,187.5500030517578,187.9250030517578,187.5,187.5800018310547,5948220
2025-12-31 14:30:00+00:00,189.01499938964844,190.55999755859375,188.08999633789062,189.75,24722821
2025-12-31 15:30:00+00:00,188.8459930419922,189.13999938964844,188.158203125,189.00999450683594,10366144
2025-12-31 16:30:00+00:00,188.91990661621094,189.27999877929688,188.67999267578125,188.84500122070312,8109664
2025-12-31 17:30:00+00:00,188.97000122070312,189.02000427246094,188.5,188.91600036621094,6642986
2025-12-31 18:30:00+00:00,188.0449981689453,189.05499267578125,188.00999450683594,188.96499633789062,7697467
2025-12-31 19:30:00+00:00,187.13499450683594,188.0998992919922,187.08999633789062,188.0500030517578,8876958
2025-12-31 20:30:00+00:00,186.49000549316406,187.47000122070312,186.49000549316406,187.13999938964844,8547159
2026-01-02 14:30:00+00:00,190.58900451660156,192.92990112304688,189.7301025390625,190.0,32940503
2026-01-02 15:30:00+00:00,189.59939575195312,191.73500061035156,188.2899932861328,190.57000732421875,18539784
2026-01-02 16:30:00+00:00,189.47999572753906,190.06500244140625,189.0800018310547,189.60000610351562,9782720
