Datetime,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,BB_Middle,BB_Std,BB_Upper,BB_Lower,Volatility,Log_Return,Close_Lag_1,Vol_Lag_1,Close_Lag_2,Vol_Lag_2,Close_Lag_3,Vol_Lag_3,Momentum_1d,Momentum_5d,Signal_Score,Signal_Label
2025-08-06 12:00:00+00:00,113904.203125,114329.078125,113812.9453125,114217.1640625,0,113846.547265625,114247.79015625,115408.162890625,49.49915236844843,-10.277968532769592,-67.19875491677868,113846.547265625,251.64580270764284,114349.8388710403,113343.25566020972,251.64580270764284,-0.0026719211317296266,114208.953125,0.0,114059.375,813428736.0,114073.5234375,0.0,-0.0026683547275532238,-0.0026441350487889093,-0.5,NEUTRAL
2025-08-06 13:00:00+00:00,114316.96875,114330.1640625,113793.21875,113976.390625,942346240,113882.758984375,114244.4634375,115385.627578125,53.05337326789084,18.499079351662658,-50.05918806309042,113882.758984375,264.95642227639206,114412.67182892779,113352.84613982221,264.95642227639206,0.0036172461273159596,113904.203125,0.0,114208.953125,0.0,114059.375,813428736.0,0.003623796257518519,0.003399094137195302,1.5,BUY
2025-08-06 14:00:00+00:00,114974.921875,114974.921875,113937.0,114268.8984375,0,113952.721875,114255.131875,115366.34046875,67.4200189198769,93.3206729437079,-21.383215861730754,113952.721875,350.5223602544994,114653.766595509,113251.677154491,350.5223602544994,0.005739016142998964,114316.96875,942346240.0,113904.203125,0.0,114208.953125,0.0,0.0057555158450612875,0.00790190756222131,-1.0,SELL
2025-08-06 15:00:00+00:00,115471.453125,115471.453125,114848.9609375,115161.4765625,1092530176,114041.93984375,114267.44078125,115349.3840625,71.43365811691386,190.48742663612938,20.990912637841273,114041.93984375,481.8408759892227,115005.62159572844,113078.25809177157,481.8408759892227,0.004309306391883065,114974.921875,0.0,114316.96875,942346240.0,113904.203125,0.0,0.004318604804444348,0.0123802021973205,-2.5,SELL
2025-08-06 16:00:00+00:00,115129.015625,115459.875,114977.0703125,115458.9921875,1324048384,114120.2609375,114275.483125,115330.7549609375,69.22785398419845,237.12747666140785,64.2182254425546,114120.2609375,525.1826332845411,115170.62620406908,113069.89567093093,525.1826332845411,-0.002969965790335412,115471.453125,1092530176.0,114974.921875,0.0,114316.96875,942346240.0,-0.002965559804892215,0.008055957740835007,1.0,BUY
2025-08-06 17:00:00+00:00,115504.3984375,115504.3984375,115067.234375,115133.71875,0,114214.041015625,114288.584375,115314.35515625,73.13140287070712,300.9115866337961,111.5568976808029,114214.041015625,595.5503779514625,115405.14177152792,113022.94025972208,595.5503779514625,0.0032552364149532214,115129.015625,1324048384.0,115471.453125,1092530176.0,114974.921875,0.0,0.0032605404507470848,0.01404860636041616,-2.5,SELL
2025-08-06 18:00:00+00:00,115445.4375,115710.296875,115344.3828125,115575.8828125,973860864,114289.7109375,114290.240625,115299.8694140625,74.58912720916096,342.7522636875656,157.79597088215544,114289.7109375,651.363681239426,115592.43829997885,112986.98357502115,651.363681239426,-0.0005105951995299555,115504.3984375,0.0,115129.015625,1324048384.0,115471.453125,1092530176.0,-0.0005104648679842283,0.009871401965423354,-0.5,NEUTRAL
2025-08-06 19:00:00+00:00,115205.375,115533.515625,115179.390625,115450.78125,0,114343.25859375,114290.39234375,115282.934765625,64.76252384352256,352.47712732013315,196.73220216975102,114343.25859375,681.2603340458946,115705.77926184179,112980.7379256582,681.2603340458946,-0.0020816105877329992,115445.4375,973860864.0,115504.3984375,0.0,115129.015625,1324048384.0,-0.002079445538936908,0.002004377313259198,3.0,STRONG BUY
2025-08-06 20:00:00+00:00,115117.453125,115301.96875,115053.5859375,115279.6015625,694349824,114408.362109375,114293.4790625,115263.938671875,64.18361893979558,349.0657782878843,227.1989173933777,114408.362109375,690.3146570489059,115788.9914234728,113027.73279527719,690.3146570489059,-0.0007634664786501138,115205.375,0.0,115445.4375,973860864.0,115504.3984375,0.0,-0.0007631751122723074,-0.0030656927787752197,3.0,STRONG BUY
2025-08-06 21:00:00+00:00,115056.0234375,115228.7734375,114899.3984375,115082.7578125,0,114468.9484375,114299.7328125,115246.18796875,61.731033858019764,337.5147374131775,249.26208139733768,114468.9484375,691.3767246816499,115851.7018868633,113086.1949881367,691.3767246816499,-0.0005337686155321142,115117.453125,694349824.0,115205.375,0.0,115445.4375,973860864.0,-0.0005336261864071767,-0.0006340034013471163,3.0,STRONG BUY
2025-08-06 22:00:00+00:00,115133.546875,115220.09375,115059.7890625,115096.90625,579104768,114544.485546875,114305.25484375,115232.966640625,67.58319126745585,330.8026606604544,265.57019724996104,114544.485546875,676.4321443701808,115897.34983561536,113191.62125813465,676.4321443701808,0.0006735617111208763,115056.0234375,0.0,115117.453125,694349824.0,115205.375,0.0,0.0006737886047496477,-0.0032107137694905585,3.0,STRONG BUY
2025-08-06 23:00:00+00:00,115009.640625,115134.453125,115005.1953125,115134.453125,0,114617.384765625,114302.21640625,115220.933671875,63.75287228352566,311.8898209179024,274.8341219835493,114617.384765625,641.463039296738,115900.31084421847,113334.45868703153,641.463039296738,-0.0010767754050671685,115133.546875,579104768.0,115056.0234375,0.0,115117.453125,694349824.0,-0.0010761958904517144,-0.0037749163971941835,3.0,STRONG BUY
2025-08-07 00:00:00+00:00,114932.734375,115033.0703125,114891.0,114989.9296875,0,114693.511328125,114294.64671875,115207.2216015625,62.59855475564731,287.3827975193999,277.34385709071944,114693.511328125,577.8487589964835,115849.20884611797,113537.81381013202,577.8487589964835,-0.0006689176178827159,115009.640625,0.0,115133.546875,579104768.0,115056.0234375,0.0,-0.0006686939423692362,-0.0023665616730121908,3.0,STRONG BUY
2025-08-07 01:00:00+00:00,114724.8125,115215.6875,114681.8515625,114947.828125,0,114723.59765625,114287.20546875,115191.98234375,57.3182896282668,248.32076012720063,271.53923769801565,114723.59765625,562.0341566456719,115847.66596954134,113599.52934295866,562.0341566456719,-0.0018107128168732976,114932.734375,0.0,115009.640625,0.0,115133.546875,579104768.0,-0.0018090744654312152,-0.003410782764396769,0.0,NEUTRAL
2025-08-07 02:00:00+00:00,114592.7890625,114900.046875,114494.453125,114773.96875,389025792,114749.82578125,114281.56578125,115177.2696484375,60.27210789215446,204.35494937688054,258.1023800337886,114749.82578125,541.7130138613023,115833.25180897259,113666.3997535274,541.7130138613023,-0.0011514463014363704,114724.8125,0.0,114932.734375,0.0,115009.640625,0.0,-0.0011507836415073358,-0.004026163612821487,0.0,NEUTRAL
2025-08-07 03:00:00+00:00,114567.03125,114626.5,114428.9453125,114577.9453125,1003520000,114767.868359375,114278.8334375,115162.2478125,54.217305604452356,165.52521574769344,239.5869471765696,114767.868359375,528.5013006628667,115824.87096070073,113710.86575804927,528.5013006628667,-0.00022480217145699015,114592.7890625,389025792.0,114724.8125,0.0,114932.734375,0.0,-0.0002247769053421722,-0.0049205087515896695,0.5,NEUTRAL
