Datetime,Close,High,Low,Open,Volume,SMA_20,SMA_50,SMA_200,RSI,MACD,MACD_Signal,BB_Middle,BB_Std,BB_Upper,BB_Lower,Volatility,Log_Return,Close_Lag_1,Vol_Lag_1,Close_Lag_2,Vol_Lag_2,Close_Lag_3,Vol_Lag_3,Momentum_1d,Momentum_5d,Signal_Score,Signal_Label
2025-09-08 16:30:00+00:00,347.42999267578125,348.0899963378906,344.8399963378906,347.9700012207031,8078343,343.07134399414065,340.4936224365234,330.67351470947267,70.45204381458156,3.3743235900950594,2.9637494266080235,343.07134399414065,7.449186054468302,357.96971610307725,328.17297188520405,7.449186054468302,-0.0016392949912136738,348.0,9348763.0,349.283203125,12792337.0,352.3299865722656,24325676.0,-0.0016379520810884118,-0.0039849051638414235,1.5,BUY
2025-09-08 17:30:00+00:00,346.5385131835937,347.6300048828125,344.8999938964844,347.4800109863281,6495908,343.61687927246095,340.4046929931641,330.8095573425293,68.10404858219269,3.0730795626850522,2.9856154538234296,343.61687927246095,7.2728042018230274,358.162487676107,329.0712708688149,7.2728042018230274,-0.002569223170912296,347.42999267578125,8078343.0,348.0,9348763.0,349.283203125,12792337.0,-0.0025659255417809224,-0.012147875591974167,3.0,STRONG BUY
2025-09-08 18:30:00+00:00,346.1000061035156,347.2200012207031,345.4800109863281,346.5299987792969,5775860,344.2198791503906,340.2998931884766,330.94750686645506,65.54487902746044,2.7670606908027366,2.941904501219291,344.2198791503906,6.928800409102801,358.0774799685962,330.36227833218504,6.928800409102801,-0.0012661933359282302,346.5385131835937,6495908.0,347.42999267578125,8078343.0,348.0,9348763.0,-0.0012653920513756578,-0.01768223173213268,0.0,NEUTRAL
2025-09-08 19:30:00+00:00,346.3999938964844,346.95001220703125,345.75,346.1300048828125,5156464,344.8518783569336,340.2296612548828,331.076736907959,63.82501903441924,2.5196995103818836,2.8574635030518096,344.8518783569336,6.486880686970535,357.8256397308746,331.87811698299254,6.486880686970535,0.0008663907920110749,346.1000061035156,5775860.0,346.5385131835937,6495908.0,347.42999267578125,8078343.0,0.0008667662169270507,-0.008254646094400964,0.0,NEUTRAL
2025-09-09 13:30:00+00:00,346.614990234375,350.760009765625,345.5,347.2669982910156,17961191,345.4430786132813,340.1719610595703,331.20761184692384,46.767517336680214,2.3143341964322985,2.7488376417279077,345.4430786132813,6.045483026912369,357.534044667106,333.35211255945654,6.045483026912369,0.0006204666557324001,346.3999938964844,5156464.0,346.1000061035156,5775860.0,346.5385131835937,6495908.0,0.0006206591849851062,-0.0039799131196121,0.5,NEUTRAL
2025-09-09 14:30:00+00:00,346.3800048828125,347.3699035644531,343.82000732421875,346.6400146484375,9666021,346.10294952392576,340.1976611328125,331.3263618469238,44.19984605241377,2.1083159970999645,2.620733312802319,346.10294952392576,5.312641385423037,356.72823229477183,335.4776667530797,5.312641385423037,-0.0006781733265735,346.614990234375,17961191.0,346.3999938964844,5156464.0,346.1000061035156,5775860.0,-0.0006779434190183897,-0.0030221564490794384,1.0,BUY
2025-09-09 15:30:00+00:00,347.6929931640625,348.5,346.0705871582031,346.3500061035156,5907576,346.7335998535156,340.31292114257815,331.4529267883301,49.739627714972826,2.027619139750186,2.5021104781918924,346.7335998535156,4.641501237926037,356.0166023293677,337.45059737766354,4.641501237926037,0.003783434454766918,346.3800048828125,9666021.0,346.614990234375,17961191.0,346.3999938964844,5156464.0,0.0037906006776984302,0.0033314622662363735,0.5,NEUTRAL
2025-09-09 16:30:00+00:00,346.894287109375,348.20001220703125,346.20001220703125,347.69000244140625,4794972,347.30835876464846,340.386806640625,331.58039825439454,33.663850343540105,1.8775738922816458,2.377203161009843,347.30835876464846,3.799413527395555,354.9071858194396,339.70953170985734,3.799413527395555,-0.002299801419941092,347.6929931640625,5907576.0,346.3800048828125,9666021.0,346.614990234375,17961191.0,-0.0022971589027985795,0.002294946523698771,1.0,BUY
2025-09-09 17:30:00+00:00,346.5849914550781,347.8399963378906,345.95001220703125,346.92999267578125,4079299,347.79510803222655,340.44940673828125,331.70224822998046,34.955045693719185,1.7139470633834435,2.244551941484563,347.79510803222655,2.9080916403169224,353.6112913128604,341.97892475159273,2.9080916403169224,-0.0008920112954076822,346.894287109375,4794972.0,347.6929931640625,5907576.0,346.3800048828125,9666021.0,-0.0008916135715989482,0.0005340576265975283,1.0,BUY
2025-09-09 18:30:00+00:00,346.3500061035156,347.156005859375,345.70001220703125,346.6000061035156,5327950,348.1843826293945,340.4763067626953,331.84564880371096,40.60543451766044,1.5474719749382189,2.1051359481752945,348.1843826293945,1.9806525359401408,352.1456877012748,344.2230775575142,1.9806525359401408,-0.0006782320460019485,346.5849914550781,4079299.0,346.894287109375,4794972.0,347.6929931640625,5907576.0,-0.0006780020986366653,-0.000764491260693001,1.0,BUY
